# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
49300 0.0492505 2.55632
49400 0.0493505 2.55259
49500 0.0494505 2.59896
49600 0.0495505 2.70905
49700 0.0496505 2.64382
49800 0.0497505 2.6239
49900 0.0498505 2.54762
50000 0.0499505 2.51353
50100 0.0500505 2.54559
50200 0.0501505 2.62739
50300 0.0502505 2.66605
50400 0.0503505 2.59469
50500 0.0504505 2.61557
50600 0.0505505 2.59973
50700 0.0506505 2.5712
50800 0.0507505 2.56273
50900 0.0508505 2.65563
51000 0.0509505 2.77107
51100 0.0510505 2.71481
51200 0.0511505 2.71715
51300 0.0512505 2.69538
51400 0.0513505 2.63235
51500 0.0514505 2.62067
51600 0.0515505 2.61541
51700 0.0516505 2.57564
51800 0.0517505 2.56191
51900 0.0518505 2.61558
52000 0.0519505 2.619
52100 0.0520505 2.73564
52200 0.0521505 2.78642
52300 0.0522505 2.83391
52400 0.0523505 2.84776
52500 0.0524505 2.78622
52600 0.0525505 2.6776
52700 0.0526505 2.60425
52800 0.0527505 2.6111
52900 0.0528505 2.63645
53000 0.0529505 2.67276
53100 0.0530505 2.73743
53200 0.0531505 2.78893
53300 0.0532505 2.81549
53400 0.0533505 2.89255
53500 0.0534505 2.88298
53600 0.0535505 2.85625
53700 0.0536505 2.80416
53800 0.0537505 2.71937
53900 0.0538505 2.64634
54000 0.0539505 2.58188
54100 0.0540505 2.62851
54200 0.0541505 2.73893
54300 0.0542505 2.85548
54400 0.0543505 2.91533
54500 0.0544505 2.84323
54600 0.0545505 2.88615
54700 0.0546505 2.86822
54800 0.0547505 2.81717
54900 0.0548505 2.82064
55000 0.0549505 2.73052
55100 0.0550505 2.66543
55200 0.0551505 2.764
55300 0.0552505 2.80051
55400 0.0553505 2.76013
55500 0.0554505 2.93103
55600 0.0555505 2.97761
55700 0.0556505 2.9482
55800 0.0557505 2.97289
55900 0.0558505 2.90711
56000 0.0559505 2.88689
56100 0.0560505 2.87573
56200 0.0561505 2.89325
56300 0.0562505 2.89643
56400 0.0563505 2.87952
56500 0.0564505 2.91208
56600 0.0565505 2.89216
56700 0.0566505 2.89465
56800 0.0567505 2.95374
56900 0.0568505 3.0173
